object_id,video_id,video_name,type,category,tracking_id,timestamp
"video0_234000_0","video0","Exploring the Amazon Rainforest","person","","",234000
"video0_234000_1","video0","Exploring the Amazon Rainforest","person","","",234000
"video0_234000_2","video0","Exploring the Amazon Rainforest","person","","",234000
"video0_235000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",235000
"video0_238000_0","video0","Exploring the Amazon Rainforest","cat","pet","",238000
"video0_238000_1","video0","Exploring the Amazon Rainforest","person","","",238000
"video0_242000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",242000
"video0_243000_0","video0","Exploring the Amazon Rainforest","cat","pet","",243000
"video0_243000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",243000
"video0_243000_2","video0","Exploring the Amazon Rainforest","cat","pet","",243000
"video0_246000_0","video0","Exploring the Amazon Rainforest","cat","pet","",246000
"video0_246000_1","video0","Exploring the Amazon Rainforest","cat","pet","",246000
"video0_247000_0","video0","Exploring the Amazon Rainforest","person","","",247000
"video0_247000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",247000
"video0_247000_2","video0","Exploring the Amazon Rainforest","cat","pet","",247000
"video0_248000_0","video0","Exploring the Amazon Rainforest","dog","pet","",248000
"video0_250000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",250000
"video0_250000_1","video0","Exploring the Amazon Rainforest","person","","",250000
"video0_250000_2","video0","Exploring the Amazon Rainforest","person","","",250000
"video0_251000_0","video0","Exploring the Amazon Rainforest","person","","",251000
"video0_251000_1","video0","Exploring the Amazon Rainforest","person","","",251000
"video0_251000_2","video0","Exploring the Amazon Rainforest","monitor","electronics","",251000
"video0_252000_0","video0","Exploring the Amazon Rainforest","dog","pet","",252000
"video0_252000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",252000
"video0_252000_2","video0","Exploring the Amazon Rainforest","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",252000
"video0_254000_0","video0","Exploring the Amazon Rainforest","person","","",254000
"video0_254000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",254000
"video0_255000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",255000
"video0_255000_1","video0","Exploring the Amazon Rainforest","dog","pet","",255000
"video0_255000_2","video0","Exploring the Amazon Rainforest","cat","pet","",255000
"video0_259000_0","video0","Exploring the Amazon Rainforest","person","","",259000
"video0_259000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",259000
"video0_259000_2","video0","Exploring the Amazon Rainforest","car","vehicle","",259000
"video0_260000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",260000
"video0_260000_1","video0","Exploring the Amazon Rainforest","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",260000
"video0_261000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",261000
"video0_261000_1","video0","Exploring the Amazon Rainforest","dog","pet","",261000
"video0_261000_2","video0","Exploring the Amazon Rainforest","monitor","electronics","",261000
"video0_262000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",262000
"video0_262000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",262000
"video0_262000_2","video0","Exploring the Amazon Rainforest","monitor","electronics","",262000
"video0_263000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",263000
"video0_263000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",263000
"video0_264000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",264000
"video0_264000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",264000
"video0_266000_0","video0","Exploring the Amazon Rainforest","dog","pet","",266000
"video0_267000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",267000
"video0_267000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",267000
"video0_268000_0","video0","Exploring the Amazon Rainforest","cat","pet","",268000
"video0_268000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",268000
"video0_270000_0","video0","Exploring the Amazon Rainforest","cat","pet","",270000
"video0_270000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",270000
"video0_270000_2","video0","Exploring the Amazon Rainforest","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",270000
"video0_272000_0","video0","Exploring the Amazon Rainforest","person","","",272000
"video0_273000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",273000
"video0_273000_1","video0","Exploring the Amazon Rainforest","cat","pet","",273000
"video0_273000_2","video0","Exploring the Amazon Rainforest","cat","pet","",273000
"video0_274000_0","video0","Exploring the Amazon Rainforest","cat","pet","",274000
"video0_275000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",275000
"video0_275000_1","video0","Exploring the Amazon Rainforest","car","vehicle","78de7948-2778-4ecd-90b0-8a90e097db7d",275000
"video0_277000_0","video0","Exploring the Amazon Rainforest","person","","",277000
"video0_277000_1","video0","Exploring the Amazon Rainforest","person","","",277000
"video0_277000_2","video0","Exploring the Amazon Rainforest","cat","pet","",277000
"video0_278000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",278000
"video0_278000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",278000
"video0_279000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",279000
"video0_279000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",279000
"video0_280000_0","video0","Exploring the Amazon Rainforest","cat","pet","",280000
"video0_282000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",282000
"video0_282000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",282000
"video0_282000_2","video0","Exploring the Amazon Rainforest","car","vehicle","",282000
"video0_283000_0","video0","Exploring the Amazon Rainforest","cat","pet","",283000
"video0_283000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",283000
"video0_285000_0","video0","Exploring the Amazon Rainforest","dog","pet","",285000
"video0_285000_1","video0","Exploring the Amazon Rainforest","cat","pet","",285000
"video0_286000_0","video0","Exploring the Amazon Rainforest","dog","pet","",286000
"video0_286000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",286000
"video0_288000_0","video0","Exploring the Amazon Rainforest","person","","",288000
"video0_288000_1","video0","Exploring the Amazon Rainforest","dog","pet","8eb1df83-22ef-4484-869b-fdbab0b3f223",288000
"video0_288000_2","video0","Exploring the Amazon Rainforest","cat","pet","",288000
"video0_289000_0","video0","Exploring the Amazon Rainforest","dog","pet","",289000
"video0_289000_1","video0","Exploring the Amazon Rainforest","dog","pet","",289000
"video0_289000_2","video0","Exploring the Amazon Rainforest","dog","pet","",289000
"video0_291000_0","video0","Exploring the Amazon Rainforest","cat","pet","",291000
"video0_291000_1","video0","Exploring the Amazon Rainforest","dog","pet","",291000
"video0_293000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",293000
"video0_293000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",293000
"video0_294000_0","video0","Exploring the Amazon Rainforest","dog","pet","",294000
"video0_295000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",295000
"video0_295000_1","video0","Exploring the Amazon Rainforest","cat","pet","",295000
"video0_295000_2","video0","Exploring the Amazon Rainforest","dog","pet","",295000
"video0_296000_0","video0","Exploring the Amazon Rainforest","cat","pet","",296000
"video0_296000_1","video0","Exploring the Amazon Rainforest","dog","pet","",296000
"video0_296000_2","video0","Exploring the Amazon Rainforest","dog","pet","",296000
"video0_297000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",297000
"video0_297000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",297000
"video0_298000_0","video0","Exploring the Amazon Rainforest","dog","pet","",298000
"video0_298000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",298000
"video0_300000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",300000
"video0_300000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",300000
"video0_301000_0","video0","Exploring the Amazon Rainforest","dog","pet","",301000
"video0_302000_0","video0","Exploring the Amazon Rainforest","dog","pet","",302000
"video0_302000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",302000
"video0_303000_0","video0","Exploring the Amazon Rainforest","cat","pet","",303000
"video0_303000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",303000
"video0_303000_2","video0","Exploring the Amazon Rainforest","car","vehicle","",303000
"video0_304000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",304000
"video0_304000_1","video0","Exploring the Amazon Rainforest","person","","",304000
"video0_304000_2","video0","Exploring the Amazon Rainforest","cat","pet","",304000
"video0_310000_0","video0","Exploring the Amazon Rainforest","cat","pet","",310000
"video0_310000_1","video0","Exploring the Amazon Rainforest","cat","pet","",310000
"video0_310000_2","video0","Exploring the Amazon Rainforest","person","","",310000
"video0_313000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",313000
"video0_313000_1","video0","Exploring the Amazon Rainforest","cat","pet","",313000
"video0_314000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",314000
"video0_314000_1","video0","Exploring the Amazon Rainforest","person","","",314000
"video0_314000_2","video0","Exploring the Amazon Rainforest","car","vehicle","",314000
"video0_315000_0","video0","Exploring the Amazon Rainforest","dog","pet","",315000
"video0_315000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",315000
"video0_315000_2","video0","Exploring the Amazon Rainforest","cat","pet","",315000
"video0_317000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",317000
"video0_319000_0","video0","Exploring the Amazon Rainforest","cat","pet","",319000
"video0_320000_0","video0","Exploring the Amazon Rainforest","person","","",320000
"video0_322000_0","video0","Exploring the Amazon Rainforest","dog","pet","",322000
"video0_323000_0","video0","Exploring the Amazon Rainforest","cat","pet","",323000
"video0_323000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",323000
"video0_325000_0","video0","Exploring the Amazon Rainforest","cat","pet","",325000
"video0_325000_1","video0","Exploring the Amazon Rainforest","cat","pet","",325000
"video0_326000_0","video0","Exploring the Amazon Rainforest","person","","f32e0236-4678-4786-9f55-dc04e56f6f91",326000
"video0_327000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",327000
"video0_329000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",329000
"video0_329000_1","video0","Exploring the Amazon Rainforest","cat","pet","",329000
"video0_329000_2","video0","Exploring the Amazon Rainforest","cat","pet","",329000
"video0_330000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","971532fa-2c20-4de1-83a1-682cc7c78d76",330000
"video0_330000_1","video0","Exploring the Amazon Rainforest","cat","pet","",330000
"video0_330000_2","video0","Exploring the Amazon Rainforest","monitor","electronics","",330000
"video0_331000_0","video0","Exploring the Amazon Rainforest","person","","",331000
"video0_332000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",332000
"video0_332000_1","video0","Exploring the Amazon Rainforest","person","","",332000
"video0_333000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",333000
"video0_333000_1","video0","Exploring the Amazon Rainforest","monitor","electronics","",333000
"video0_333000_2","video0","Exploring the Amazon Rainforest","dog","pet","",333000
"video0_334000_0","video0","Exploring the Amazon Rainforest","car","vehicle","",334000
"video0_335000_0","video0","Exploring the Amazon Rainforest","cat","pet","",335000
"video0_335000_1","video0","Exploring the Amazon Rainforest","cat","pet","",335000
"video0_336000_0","video0","Exploring the Amazon Rainforest","person","","",336000
"video0_336000_1","video0","Exploring the Amazon Rainforest","car","vehicle","",336000
"video0_337000_0","video0","Exploring the Amazon Rainforest","person","","",337000
"video0_337000_1","video0","Exploring the Amazon Rainforest","person","","",337000
"video0_338000_0","video0","Exploring the Amazon Rainforest","monitor","electronics","",338000
